path,owner,bytes,physical_lines,code_lines,classification,is_rust,embedded_test_lines
crates/arcweft-player-scene/src/fonts.rs,arcweft-player-scene,7681,241,208,production,true,86
crates/arcweft-player-scene/src/frame/focus_navigation.rs,arcweft-player-scene,4783,125,115,production,true,0
crates/arcweft-player-scene/src/frame/surfaces.rs,arcweft-player-scene,30040,859,823,production,true,166
crates/arcweft-player-scene/src/frame/view_geometry/cache.rs,arcweft-player-scene,8512,268,232,production,true,14
crates/arcweft-player-scene/src/frame/view_geometry/conversion.rs,arcweft-player-scene,11842,368,353,production,true,0
crates/arcweft-player-scene/src/frame/view_geometry/error.rs,arcweft-player-scene,32894,886,844,production,true,75
crates/arcweft-player-scene/src/frame/view_geometry/finalize.rs,arcweft-player-scene,13028,336,327,production,true,0
crates/arcweft-player-scene/src/frame/view_geometry/intrinsic.rs,arcweft-player-scene,8259,212,194,production,true,0
crates/arcweft-player-scene/src/frame/view_geometry/measure.rs,arcweft-player-scene,7450,194,186,production,true,0
crates/arcweft-player-scene/src/frame/view_geometry/place.rs,arcweft-player-scene,15432,431,419,production,true,0
crates/arcweft-player-scene/src/frame/view_geometry/tests.rs,arcweft-player-scene,20089,562,530,test,true,0
crates/arcweft-player-scene/src/frame/view_geometry/tree.rs,arcweft-player-scene,26541,786,753,production,true,0
crates/arcweft-player-scene/src/frame/view_geometry.rs,arcweft-player-scene,7401,199,178,production,true,0
crates/arcweft-player-scene/src/frame/view_style/axis_seed.rs,arcweft-player-scene,1081,32,28,production,true,0
crates/arcweft-player-scene/src/frame/view_style/consumer.rs,arcweft-player-scene,14134,387,362,production,true,0
crates/arcweft-player-scene/src/frame/view_style/environment.rs,arcweft-player-scene,1791,44,36,production,true,0
crates/arcweft-player-scene/src/frame/view_style/tests.rs,arcweft-player-scene,47405,1346,1286,test,true,0
crates/arcweft-player-scene/src/frame/view_style.rs,arcweft-player-scene,23665,706,666,production,true,0
crates/arcweft-player-scene/src/frame/view_text.rs,arcweft-player-scene,28554,799,764,production,true,0
crates/arcweft-player-scene/src/frame.rs,arcweft-player-scene,32600,941,861,production,true,0
crates/arcweft-player-scene/src/images.rs,arcweft-player-scene,7792,212,199,production,true,0
crates/arcweft-player-scene/src/input/keyboard.rs,arcweft-player-scene,8826,229,218,production,true,0
crates/arcweft-player-scene/src/input/pointer.rs,arcweft-player-scene,16413,422,413,production,true,0
crates/arcweft-player-scene/src/input/scroll.rs,arcweft-player-scene,14778,423,396,production,true,13
crates/arcweft-player-scene/src/input/state.rs,arcweft-player-scene,7326,204,181,production,true,0
crates/arcweft-player-scene/src/input/tests.rs,arcweft-player-scene,36791,1090,995,test,true,0
crates/arcweft-player-scene/src/input/text_edit.rs,arcweft-player-scene,8772,207,202,production,true,0
crates/arcweft-player-scene/src/input/wheel.rs,arcweft-player-scene,8906,263,231,production,true,74
crates/arcweft-player-scene/src/input.rs,arcweft-player-scene,35375,1059,980,production,true,0
crates/arcweft-player-scene/src/lib.rs,arcweft-player-scene,241,11,9,facade,true,0
crates/arcweft-player-scene/src/text_controls.rs,arcweft-player-scene,11101,278,253,production,true,0
crates/arcweft-player-scene/tests/action_button_submit.rs,arcweft-player-scene,13848,362,333,test,true,0
crates/arcweft-player-scene/tests/character_stage.rs,arcweft-player-scene,4062,117,110,test,true,0
crates/arcweft-player-scene/tests/controller_navigation.rs,arcweft-player-scene,3570,117,111,test,true,0
crates/arcweft-player-scene/tests/dialogue_view.rs,arcweft-player-scene,13771,368,351,test,true,0
crates/arcweft-player-scene/tests/fixtures/zundamon.awchar/character.awchar.json,arcweft-player-scene,3411,167,167,text,false,0
crates/arcweft-player-scene/tests/responsive_stage_placement.rs,arcweft-player-scene,1760,56,44,test,true,0
crates/arcweft-player-scene/tests/runtime_control_style_lowering.rs,arcweft-player-scene,9511,257,234,test,true,0
crates/arcweft-player-scene/tests/runtime_text_controls.rs,arcweft-player-scene,21231,561,514,test,true,0
crates/arcweft-player-scene/tests/scroll_regions.rs,arcweft-player-scene,29386,792,758,test,true,0
crates/arcweft-player-scene/tests/support/mod.rs,arcweft-player-scene,1986,50,47,test,true,0
crates/arcweft-player-scene/tests/view_geometry_transaction.rs,arcweft-player-scene,5651,165,148,test,true,0
crates/arcweft-player-text-input/Cargo.toml,arcweft-player-text-input,401,21,17,text,false,0
crates/arcweft-player-text-input/src/lib.rs,arcweft-player-text-input,583,14,11,facade,true,0
crates/arcweft-player-text-input/src/player_text_input_bridge.rs,arcweft-player-text-input,20667,598,517,production,true,240
crates/arcweft-player-text-input/src/text_input_dispatch.rs,arcweft-player-text-input,25393,707,627,production,true,283
crates/arcweft-player-web/Cargo.toml,arcweft-player-web,1772,63,58,text,false,0
crates/arcweft-player-web/src/app/environment.rs,arcweft-player-web,12410,346,319,production,true,0
crates/arcweft-player-web/src/app/event_loop.rs,arcweft-player-web,2400,69,59,production,true,0
crates/arcweft-player-web/src/app/handle.rs,arcweft-player-web,12713,358,331,production,true,0
crates/arcweft-player-web/src/app/registry.rs,arcweft-player-web,6163,203,183,production,true,0
crates/arcweft-player-web/src/app.rs,arcweft-player-web,35614,951,910,production,true,0
crates/arcweft-player-web/src/clipboard.rs,arcweft-player-web,5782,173,155,production,true,0
crates/arcweft-player-web/src/clock.rs,arcweft-player-web,3060,95,85,production,true,14
crates/arcweft-player-web/src/edit_context.rs,arcweft-player-web,20410,589,530,production,true,147
crates/arcweft-player-web/src/host.rs,arcweft-player-web,9836,266,242,production,true,20
crates/arcweft-player-web/src/inset_shadow_exact_capture.rs,arcweft-player-web,28327,793,751,production,true,0
crates/arcweft-player-web/src/lib.rs,arcweft-player-web,909,29,21,facade,true,0
crates/arcweft-player-web/src/parity.rs,arcweft-player-web,10922,302,282,production,true,0
crates/arcweft-player-web/src/report.rs,arcweft-player-web,22003,620,575,production,true,0
crates/arcweft-player-web/src/runtime_text_input.rs,arcweft-player-web,39968,1180,1054,production,true,229
crates/arcweft-player-web/src/web_text_input.rs,arcweft-player-web,18824,575,501,production,true,55
crates/arcweft-player-web/tests/input.rs,arcweft-player-web,17264,464,428,test,true,0
crates/arcweft-player-web/tests/interaction_visual_state.rs,arcweft-player-web,2480,79,72,test,true,0
crates/arcweft-player-web/tests/parity.rs,arcweft-player-web,5033,150,142,test,true,0
crates/arcweft-player-web/tests/report.rs,arcweft-player-web,340,9,8,test,true,0
crates/arcweft-player-web/tests/support/mod.rs,arcweft-player-web,457,12,11,test,true,0
crates/arcweft-player-web/tests/web_text_input_glue.rs,arcweft-player-web,1311,32,28,test,true,0
crates/arcweft-presentation/Cargo.toml,arcweft-presentation,482,21,18,text,false,0
crates/arcweft-presentation/src/appearance/environment.rs,arcweft-presentation,23926,755,645,production,true,0
crates/arcweft-presentation/src/appearance.rs,arcweft-presentation,11288,320,284,production,true,25
crates/arcweft-presentation/src/character.rs,arcweft-presentation,9285,314,264,production,true,47
crates/arcweft-presentation/src/clipboard.rs,arcweft-presentation,14715,548,476,production,true,0
crates/arcweft-presentation/src/focus.rs,arcweft-presentation,10463,420,353,production,true,43
crates/arcweft-presentation/src/fx/application.rs,arcweft-presentation,13924,384,352,production,true,0
crates/arcweft-presentation/src/fx/builtin/programs/expression.rs,arcweft-presentation,6345,205,182,production,true,0
crates/arcweft-presentation/src/fx/builtin/programs.rs,arcweft-presentation,22715,637,606,production,true,0
crates/arcweft-presentation/src/fx/builtin/schema.rs,arcweft-presentation,45019,1399,1307,production,true,99
crates/arcweft-presentation/src/fx/builtin.rs,arcweft-presentation,45495,1220,1122,production,true,381
crates/arcweft-presentation/src/fx/canonical.rs,arcweft-presentation,19039,566,493,production,true,222
crates/arcweft-presentation/src/fx/capability.rs,arcweft-presentation,17415,536,487,production,true,0
crates/arcweft-presentation/src/fx/diagnostic.rs,arcweft-presentation,5490,160,141,production,true,0
crates/arcweft-presentation/src/fx/evaluator.rs,arcweft-presentation,34207,989,947,production,true,0
crates/arcweft-presentation/src/fx/graph/canonical.rs,arcweft-presentation,46135,1249,1175,production,true,0
crates/arcweft-presentation/src/fx/graph.rs,arcweft-presentation,71002,2125,1917,production,true,0
crates/arcweft-presentation/src/fx/graph_evaluator.rs,arcweft-presentation,33081,904,863,production,true,0
crates/arcweft-presentation/src/fx/identity.rs,arcweft-presentation,19956,604,496,production,true,0
crates/arcweft-presentation/src/fx/plan.rs,arcweft-presentation,24395,692,597,production,true,0
crates/arcweft-presentation/src/fx/program.rs,arcweft-presentation,59902,1730,1571,production,true,205
crates/arcweft-presentation/src/fx/provider.rs,arcweft-presentation,6372,195,166,production,true,0
crates/arcweft-presentation/src/fx/render_resource.rs,arcweft-presentation,27146,785,703,production,true,83
crates/arcweft-presentation/src/fx/state.rs,arcweft-presentation,24775,766,670,production,true,0
crates/arcweft-presentation/src/fx/tests.rs,arcweft-presentation,54449,1649,1570,test,true,0
crates/arcweft-presentation/src/fx/uniform.rs,arcweft-presentation,42789,1167,1106,production,true,375
crates/arcweft-presentation/src/fx/value.rs,arcweft-presentation,25854,809,683,production,true,0
crates/arcweft-presentation/src/fx.rs,arcweft-presentation,6045,115,106,production,true,0
crates/arcweft-presentation/src/gesture.rs,arcweft-presentation,7011,270,235,production,true,0
crates/arcweft-presentation/src/hit.rs,arcweft-presentation,5238,208,175,production,true,0
crates/arcweft-presentation/src/hover.rs,arcweft-presentation,2234,81,66,production,true,0
crates/arcweft-presentation/src/image.rs,arcweft-presentation,11586,482,399,production,true,0
crates/arcweft-presentation/src/input.rs,arcweft-presentation,9593,387,305,production,true,19
crates/arcweft-presentation/src/interaction.rs,arcweft-presentation,6697,232,190,production,true,0
crates/arcweft-presentation/src/layer.rs,arcweft-presentation,8663,349,291,production,true,0
crates/arcweft-presentation/src/lib.rs,arcweft-presentation,14912,569,461,facade,true,0
crates/arcweft-presentation/src/replay.rs,arcweft-presentation,18280,573,519,production,true,0
crates/arcweft-presentation/src/rich_text/authoring_schema/direct_style.rs,arcweft-presentation,8012,242,209,production,true,0
crates/arcweft-presentation/src/rich_text/authoring_schema/layout.rs,arcweft-presentation,11715,361,316,production,true,0
crates/arcweft-presentation/src/rich_text/authoring_schema/object.rs,arcweft-presentation,4978,167,138,production,true,0
crates/arcweft-presentation/src/rich_text/authoring_schema/style.rs,arcweft-presentation,7410,228,193,production,true,0
crates/arcweft-presentation/src/rich_text/authoring_schema/transform.rs,arcweft-presentation,9759,320,281,production,true,0
crates/arcweft-presentation/src/rich_text/authoring_schema.rs,arcweft-presentation,474,13,10,production,true,0
crates/arcweft-presentation/src/rich_text/content_catalog.rs,arcweft-presentation,50959,1414,1241,production,true,39
crates/arcweft-presentation/src/rich_text/inventories.rs,arcweft-presentation,5776,203,156,production,true,35
crates/arcweft-presentation/src/rich_text.rs,arcweft-presentation,5158,122,115,production,true,0
crates/arcweft-presentation/src/router.rs,arcweft-presentation,9766,313,288,production,true,0
crates/arcweft-presentation/src/semantic.rs,arcweft-presentation,7642,276,239,production,true,0
crates/arcweft-presentation/src/tests.rs,arcweft-presentation,44514,1396,1302,test,true,0
crates/arcweft-presentation/src/text_editor.rs,arcweft-presentation,72534,1965,1766,production,true,73
crates/arcweft-presentation/src/text_index.rs,arcweft-presentation,20988,603,501,production,true,0
crates/arcweft-presentation/src/text_input.rs,arcweft-presentation,48507,1699,1433,production,true,32
crates/arcweft-presentation/tests/character_render_spec.rs,arcweft-presentation,3609,112,105,test,true,0
crates/arcweft-presentation/tests/environment.rs,arcweft-presentation,8125,254,240,test,true,0
crates/arcweft-presentation/tests/fixtures/zundamon.awchar/character.awchar.json,arcweft-presentation,3411,167,167,text,false,0
crates/arcweft-presentation/tests/interaction_visual_state.rs,arcweft-presentation,3914,116,102,test,true,0
crates/arcweft-presentation/tests/rich_text_authoring_schema.rs,arcweft-presentation,8449,236,222,test,true,0
crates/arcweft-presentation/tests/text_editor_behavior.rs,arcweft-presentation,28201,852,781,test,true,0
crates/arcweft-presentation/tests/text_index_snapshot.rs,arcweft-presentation,1394,46,37,test,true,0
crates/arcweft-project/Cargo.toml,arcweft-project,518,23,20,text,false,0
crates/arcweft-project/src/artifact.rs,arcweft-project,10496,279,239,production,true,107
crates/arcweft-project/src/content.rs,arcweft-project,18948,569,501,production,true,133
crates/arcweft-project/src/fingerprint.rs,arcweft-project,9456,298,245,production,true,56
crates/arcweft-project/src/graph.rs,arcweft-project,12197,392,345,production,true,78
crates/arcweft-project/src/incremental.rs,arcweft-project,24991,792,690,production,true,220
crates/arcweft-project/src/layout.rs,arcweft-project,4651,149,122,production,true,45
crates/arcweft-project/src/lib.rs,arcweft-project,389,13,8,facade,true,0
crates/arcweft-project/src/persistent_object/codec.rs,arcweft-project,62385,1553,1435,production,true,441
crates/arcweft-project/src/persistent_object/payload.rs,arcweft-project,39177,1064,969,production,true,0
crates/arcweft-project/src/persistent_object/producer_identity.rs,arcweft-project,11502,273,244,production,true,0
crates/arcweft-project/src/persistent_object/schema.rs,arcweft-project,15078,408,361,production,true,0
crates/arcweft-project/src/persistent_object.rs,arcweft-project,1560,33,25,production,true,0
crates/arcweft-project/src/sources.rs,arcweft-project,6521,218,185,production,true,48
crates/arcweft-project/tests/bytecode_link_producer_inventory.rs,arcweft-project,1405,42,39,test,true,0
crates/arcweft-project-loader/Cargo.toml,arcweft-project-loader,1274,44,40,text,false,0
crates/arcweft-project-loader/src/cache/external_payload.rs,arcweft-project-loader,28934,804,753,production,true,330
crates/arcweft-project-loader/src/cache/inspect.rs,arcweft-project-loader,44271,1345,1234,production,true,453
crates/arcweft-project-loader/src/cache/lock.rs,arcweft-project-loader,2957,105,95,production,true,23
crates/arcweft-project-loader/src/cache/network.rs,arcweft-project-loader,8981,243,233,production,true,0
crates/arcweft-project-loader/src/cache/persistent_query/tests.rs,arcweft-project-loader,48675,1303,1212,test,true,0
crates/arcweft-project-loader/src/cache/persistent_query.rs,arcweft-project-loader,68849,1828,1724,production,true,0
crates/arcweft-project-loader/src/cache/record.rs,arcweft-project-loader,5022,164,140,production,true,46
crates/arcweft-project-loader/src/cache/release.rs,arcweft-project-loader,60112,1588,1489,production,true,801
crates/arcweft-project-loader/src/cache/store.rs,arcweft-project-loader,13463,430,393,production,true,105
crates/arcweft-project-loader/src/cache.rs,arcweft-project-loader,336,13,8,production,true,0
crates/arcweft-project-loader/src/character_manifest.rs,arcweft-project-loader,1036,34,25,production,true,18
crates/arcweft-project-loader/src/environment.rs,arcweft-project-loader,28538,830,759,production,true,304
crates/arcweft-project-loader/src/layout.rs,arcweft-project-loader,12315,382,333,production,true,128
crates/arcweft-project-loader/src/lib.rs,arcweft-project-loader,391,14,9,facade,true,0
crates/arcweft-project-loader/src/project.rs,arcweft-project-loader,47659,1378,1278,production,true,412
crates/arcweft-project-loader/src/project_limits.rs,arcweft-project-loader,516,23,19,production,true,0
crates/arcweft-project-loader/src/release_adapter/consume.rs,arcweft-project-loader,10623,311,294,production,true,0
crates/arcweft-project-loader/src/release_adapter/materialize.rs,arcweft-project-loader,4310,116,109,production,true,0
crates/arcweft-project-loader/src/release_adapter/publish/remote/object_directory.rs,arcweft-project-loader,4352,128,113,production,true,0
crates/arcweft-project-loader/src/release_adapter/publish/remote/tests.rs,arcweft-project-loader,10965,345,311,test,true,0
crates/arcweft-project-loader/src/release_adapter/publish/remote.rs,arcweft-project-loader,37198,1150,1050,production,true,0
crates/arcweft-project-loader/src/release_adapter/publish.rs,arcweft-project-loader,12455,389,351,production,true,108
crates/arcweft-project-loader/src/release_adapter/trust.rs,arcweft-project-loader,22266,644,605,production,true,0
crates/arcweft-project-loader/src/release_adapter.rs,arcweft-project-loader,381,10,4,production,true,0
crates/arcweft-project-loader/src/source_document.rs,arcweft-project-loader,4060,116,105,production,true,39
crates/arcweft-project-loader/src/topology/budget.rs,arcweft-project-loader,9613,312,290,production,true,138
crates/arcweft-project-loader/src/topology/external.rs,arcweft-project-loader,27709,782,729,production,true,176
crates/arcweft-project-loader/src/topology/id.rs,arcweft-project-loader,6059,189,163,production,true,30
crates/arcweft-project-loader/src/topology/loader.rs,arcweft-project-loader,59548,1521,1469,production,true,0
crates/arcweft-project-loader/src/topology/loader_limits_tests.rs,arcweft-project-loader,655,25,18,test,true,0
crates/arcweft-project-loader/src/topology/model.rs,arcweft-project-loader,38020,1176,1048,production,true,0
crates/arcweft-project-loader/src/topology/tests.rs,arcweft-project-loader,60912,1736,1569,test,true,0
crates/arcweft-project-loader/src/topology.rs,arcweft-project-loader,1140,29,25,production,true,0
crates/arcweft-project-loader/tests/dependency_direction.rs,arcweft-project-loader,7630,215,197,test,true,0
crates/arcweft-project-loader/tests/public_api.rs,arcweft-project-loader,246,6,6,test,true,0
crates/arcweft-project-loader/tests/release_trust_e2e.rs,arcweft-project-loader,9526,285,266,test,true,0
crates/arcweft-project-loader/tests/support/release_trust_fixture.rs,arcweft-project-loader,19907,529,493,test,true,0
crates/arcweft-project-loader/tests/ui/capability_policy_absent.rs,arcweft-project-loader,171,7,5,test,true,0
crates/arcweft-project-loader/tests/ui/removed_zero_consumer_project_facades.rs,arcweft-project-loader,877,31,27,test,true,0
crates/arcweft-rag/Cargo.toml,arcweft-rag,257,14,12,text,false,0
crates/arcweft-rag/src/fusion.rs,arcweft-rag,2923,98,87,production,true,29
crates/arcweft-rag/src/lib.rs,arcweft-rag,104,4,2,facade,true,0
crates/arcweft-rag/src/vector.rs,arcweft-rag,3412,119,105,production,true,28
crates/arcweft-ref/Cargo.toml,arcweft-ref,260,16,13,text,false,0
crates/arcweft-ref/src/lib.rs,arcweft-ref,3537,150,102,facade,true,23
crates/arcweft-render-text/Cargo.toml,arcweft-render-text,735,27,24,text,false,0
crates/arcweft-render-text/src/lib.rs,arcweft-render-text,771,20,12,facade,true,0
crates/arcweft-render-text/src/resolve_frame.rs,arcweft-render-text,23011,600,559,production,true,0
crates/arcweft-render-text/src/resolved_document.rs,arcweft-render-text,43527,1346,1196,production,true,0
crates/arcweft-render-text/tests/frame_resolution.rs,arcweft-render-text,15986,478,451,test,true,0
crates/arcweft-render-text/tests/resolved_document.rs,arcweft-render-text,16938,508,470,test,true,0
crates/arcweft-render-text/tests/support/mod.rs,arcweft-render-text,2572,63,59,test,true,0
crates/arcweft-render-web/Cargo.toml,arcweft-render-web,499,21,18,text,false,0
crates/arcweft-render-web/src/lib.rs,arcweft-render-web,299,8,2,facade,true,0
crates/arcweft-render-web/src/web.rs,arcweft-render-web,8992,250,220,production,true,0
crates/arcweft-render-wgpu/Cargo.toml,arcweft-render-wgpu,1013,38,34,text,false,0
crates/arcweft-render-wgpu/src/convert.rs,arcweft-render-wgpu,978,27,16,production,true,0
crates/arcweft-render-wgpu/src/geometry/action_buttons.rs,arcweft-render-wgpu,9130,268,253,production,true,0
crates/arcweft-render-wgpu/src/geometry/control_style.rs,arcweft-render-wgpu,12070,385,356,production,true,0
crates/arcweft-render-wgpu/src/geometry/dialogue_prepared/tests.rs,arcweft-render-wgpu,26171,733,695,test,true,0
crates/arcweft-render-wgpu/src/geometry/dialogue_prepared.rs,arcweft-render-wgpu,26401,730,701,production,true,0
crates/arcweft-render-wgpu/src/geometry/dialogue_transform.rs,arcweft-render-wgpu,2959,77,71,production,true,0
crates/arcweft-render-wgpu/src/geometry/focus_navigation.rs,arcweft-render-wgpu,10469,328,294,production,true,0
crates/arcweft-render-wgpu/src/geometry/images.rs,arcweft-render-wgpu,6994,212,193,production,true,0
crates/arcweft-render-wgpu/src/geometry/prepared_text.rs,arcweft-render-wgpu,4451,126,117,production,true,0
crates/arcweft-render-wgpu/src/geometry/scroll.rs,arcweft-render-wgpu,11532,345,306,production,true,0
crates/arcweft-render-wgpu/src/geometry/text_controls.rs,arcweft-render-wgpu,26036,762,719,production,true,0
crates/arcweft-render-wgpu/src/geometry/view_final.rs,arcweft-render-wgpu,15380,463,413,production,true,143
crates/arcweft-render-wgpu/src/geometry.rs,arcweft-render-wgpu,72103,2162,1936,production,true,0
crates/arcweft-render-wgpu/src/lib.rs,arcweft-render-wgpu,684,22,15,facade,true,0
crates/arcweft-render-wgpu/src/offscreen/budget.rs,arcweft-render-wgpu,4205,118,111,production,true,0
crates/arcweft-render-wgpu/src/offscreen/readback.rs,arcweft-render-wgpu,6568,181,173,production,true,0
crates/arcweft-render-wgpu/src/offscreen/tests.rs,arcweft-render-wgpu,26710,846,802,test,true,0
crates/arcweft-render-wgpu/src/offscreen.rs,arcweft-render-wgpu,42211,1170,1056,production,true,0
crates/arcweft-render-wgpu/src/renderer/prepared_text.rs,arcweft-render-wgpu,13660,420,408,production,true,0
crates/arcweft-render-wgpu/src/renderer/view_text.rs,arcweft-render-wgpu,8354,253,239,production,true,0
crates/arcweft-render-wgpu/src/renderer.rs,arcweft-render-wgpu,58429,1657,1570,production,true,0
crates/arcweft-render-wgpu/src/sample.rs,arcweft-render-wgpu,6661,187,176,production,true,0
crates/arcweft-render-wgpu/src/text_editor_geometry.rs,arcweft-render-wgpu,14168,417,365,production,true,201
crates/arcweft-render-wgpu/src/view_blend.rs,arcweft-render-wgpu,3857,127,113,production,true,24
crates/arcweft-render-wgpu/src/view_box_shadow.rs,arcweft-render-wgpu,20793,634,560,production,true,322
crates/arcweft-render-wgpu/src/view_clip_path.rs,arcweft-render-wgpu,28261,877,817,production,true,115
crates/arcweft-render-wgpu/src/view_compositor.rs,arcweft-render-wgpu,56131,1563,1449,production,true,0
crates/arcweft-render-wgpu/src/view_compositor_uniform.rs,arcweft-render-wgpu,20205,608,564,production,true,94
crates/arcweft-render-wgpu/src/view_direct_renderer.rs,arcweft-render-wgpu,37089,1095,1024,production,true,0
crates/arcweft-render-wgpu/src/view_effects.rs,arcweft-render-wgpu,19113,618,543,production,true,61
crates/arcweft-render-wgpu/src/view_mask.rs,arcweft-render-wgpu,22106,662,610,production,true,120
crates/arcweft-render-wgpu/src/view_scene/compositing.rs,arcweft-render-wgpu,28546,1065,946,production,true,63
crates/arcweft-render-wgpu/src/view_scene/core.rs,arcweft-render-wgpu,22388,754,671,production,true,178
crates/arcweft-render-wgpu/src/view_scene.rs,arcweft-render-wgpu,1799,34,17,production,true,0
crates/arcweft-render-wgpu/src/view_shaders/compositor.wgsl,arcweft-render-wgpu,26431,663,612,text,false,0
crates/arcweft-render-wgpu/tests/geometry.rs,arcweft-render-wgpu,41303,1214,1134,test,true,0
crates/arcweft-render-wgpu/tests/geometry_runtime_control_styles.rs,arcweft-render-wgpu,21317,645,595,test,true,0
crates/arcweft-render-wgpu/tests/prepared_text.rs,arcweft-render-wgpu,24166,666,629,test,true,0
crates/arcweft-render-wgpu/tests/runtime_control_backdrop_gpu_smoke.rs,arcweft-render-wgpu,11096,321,299,test,true,0
crates/arcweft-render-wgpu/tests/view_blend_hsl_modes.rs,arcweft-render-wgpu,1103,35,32,test,true,0
crates/arcweft-render-wgpu/tests/view_box_shadow_exact_png_golden.rs,arcweft-render-wgpu,5930,188,171,test,true,0
crates/arcweft-render-wgpu/tests/view_box_shadow_gpu_smoke.rs,arcweft-render-wgpu,6476,188,171,test,true,0
crates/arcweft-render-wgpu/tests/view_box_shadow_plan.rs,arcweft-render-wgpu,8798,281,255,test,true,0
crates/arcweft-render-wgpu/tests/view_clip_mask_render_closure.rs,arcweft-render-wgpu,11639,345,326,test,true,0
crates/arcweft-render-wgpu/tests/view_compositor_gpu_smoke.rs,arcweft-render-wgpu,811,15,4,test,true,0
crates/arcweft-render-wgpu/tests/view_compositor_gpu_smoke_seq06_13c.rs,arcweft-render-wgpu,2683,64,57,test,true,0
crates/arcweft-render-wgpu/tests/view_compositor_gpu_smoke_timestamps.rs,arcweft-render-wgpu,1277,23,4,test,true,0
crates/arcweft-render-wgpu/tests/view_compositor_plan.rs,arcweft-render-wgpu,3523,99,89,test,true,0
crates/arcweft-render-wgpu/tests/view_scene_player_path.rs,arcweft-render-wgpu,4485,136,122,test,true,0
crates/arcweft-resource-manifest/Cargo.toml,arcweft-resource-manifest,599,26,23,text,false,0
crates/arcweft-resource-manifest/src/budget.rs,arcweft-resource-manifest,4681,142,130,production,true,0
crates/arcweft-resource-manifest/src/decode.rs,arcweft-resource-manifest,37579,1062,1034,production,true,0
crates/arcweft-resource-manifest/src/diagnostic.rs,arcweft-resource-manifest,7721,213,202,production,true,0
crates/arcweft-resource-manifest/src/encode.rs,arcweft-resource-manifest,18264,466,458,production,true,0
crates/arcweft-resource-manifest/src/lib.rs,arcweft-resource-manifest,1370,34,27,facade,true,0
crates/arcweft-resource-manifest/src/limits.rs,arcweft-resource-manifest,2680,106,95,production,true,0
crates/arcweft-resource-manifest/src/publication.rs,arcweft-resource-manifest,31312,921,878,production,true,0
crates/arcweft-resource-manifest/src/shape.rs,arcweft-resource-manifest,33976,1001,979,production,true,0
crates/arcweft-resource-manifest/src/source_map.rs,arcweft-resource-manifest,26279,749,717,production,true,0
crates/arcweft-resource-manifest/src/strict_json.rs,arcweft-resource-manifest,13184,401,384,production,true,20
crates/arcweft-resource-manifest/src/wire.rs,arcweft-resource-manifest,4844,163,152,production,true,0
crates/arcweft-resource-manifest/tests/fixtures/full.canonical.json,arcweft-resource-manifest,10819,1,1,text,false,0
crates/arcweft-resource-manifest/tests/fixtures/full.input.json,arcweft-resource-manifest,23718,885,885,text,false,0
crates/arcweft-resource-manifest/tests/fixtures/minimal.canonical.json,arcweft-resource-manifest,1156,1,1,text,false,0
crates/arcweft-resource-manifest/tests/fixtures/minimal.input.json,arcweft-resource-manifest,1399,31,31,text,false,0
crates/arcweft-resource-manifest/tests/manifest_contract.rs,arcweft-resource-manifest,20685,612,591,test,true,0
crates/arcweft-resource-manifest/tests/publication_contract.rs,arcweft-resource-manifest,10018,294,277,test,true,0
crates/arcweft-resource-model/Cargo.toml,arcweft-resource-model,587,26,22,text,false,0
crates/arcweft-resource-model/src/canonical.rs,arcweft-resource-model,5288,147,125,production,true,0
crates/arcweft-resource-model/src/descriptor.rs,arcweft-resource-model,16191,590,483,production,true,0
crates/arcweft-resource-model/src/identity.rs,arcweft-resource-model,12011,421,353,production,true,0
crates/arcweft-resource-model/src/lib.rs,arcweft-resource-model,364,12,6,facade,true,0
crates/arcweft-resource-model/src/registry/digest.rs,arcweft-resource-model,18420,514,464,production,true,53
crates/arcweft-resource-model/src/registry/validation.rs,arcweft-resource-model,24972,633,612,production,true,0
crates/arcweft-resource-model/src/registry.rs,arcweft-resource-model,18968,547,479,production,true,85
crates/arcweft-resource-model/src/retained.rs,arcweft-resource-model,6604,222,186,production,true,0
crates/arcweft-resource-model/src/value/reference.rs,arcweft-resource-model,13984,388,351,production,true,0
crates/arcweft-resource-model/src/value.rs,arcweft-resource-model,23061,714,618,production,true,0
crates/arcweft-resource-model/tests/identity_contract.rs,arcweft-resource-model,1917,46,40,test,true,0
crates/arcweft-resource-model/tests/registry_contract.rs,arcweft-resource-model,33110,1017,962,test,true,0
crates/arcweft-resource-model/tests/retained_identity_contract.rs,arcweft-resource-model,11642,297,279,test,true,0
crates/arcweft-resource-model/tests/value_contract.rs,arcweft-resource-model,8551,239,225,test,true,0
crates/arcweft-rich-text-schema/Cargo.toml,arcweft-rich-text-schema,297,17,14,text,false,0
crates/arcweft-rich-text-schema/src/lib.rs,arcweft-rich-text-schema,24732,720,480,facade,true,187
crates/arcweft-runtime-accelerator/Cargo.toml,arcweft-runtime-accelerator,1999,70,63,text,false,0
crates/arcweft-runtime-accelerator/examples/math_bench.rs,arcweft-runtime-accelerator,75727,2129,1998,example,true,294
crates/arcweft-runtime-accelerator/src/accelerator_api.rs,arcweft-runtime-accelerator,31732,794,758,production,true,0
crates/arcweft-runtime-accelerator/src/call_backend.rs,arcweft-runtime-accelerator,76876,1947,1889,production,true,0
crates/arcweft-runtime-accelerator/src/compile.rs,arcweft-runtime-accelerator,55533,1630,1551,production,true,0
